tiempo;Promedio_ES;Promedio_Lecturas;Promedio_Grabaciones;Promedio_K_ES;Promedio_uti;Util_alta;Uni_util_alta;Tiempo_Service_Alto;Unit_Service_alta;Espacio_Disco_Utilizado
07:00;1.4;0.2;1.1;10.1;0;0;7;0.0012;5;824.292
07:05;4.1;0.1;4;6.3;0;0;7;0.0003;1;824.293
07:10;13.5;6.3;7.2;8.2;0.3;0.3;7;0.002;6;824.399
07:15;9.4;0.9;8.4;5.6;0;0;7;0.0008;5;824.397
07:20;3.6;0.1;3.5;6.7;0;0;7;0.0003;1;824.401
07:25;4.5;0.1;4.4;6.9;0;0;7;0.0002;1;824.343
07:30;3.6;0.4;3.2;8.8;0;0;7;0.0006;2;824.327
07:35;5.3;3.3;2;11.7;0.1;0.1;7;0.0053;1;824.329
07:40;3.7;0.1;3.6;10.1;0;0;7;0.0004;2;824.345
07:45;12.2;9.7;2.5;6.9;0.1;0.2;7;0.0017;7;824.335
07:50;5.7;2;3.6;6.1;0;0;7;0.0007;7;824.337
07:55;1.7;0;1.6;9.5;0;0;7;0.0005;3;824.336
08:00;4.7;0.1;4.5;5.7;0;0;7;0.0002;3;824.338
08:05;2.5;0;2.5;8.4;0;0;7;0.0003;3;824.345
08:10;5.8;1.8;4;8.9;0;0.1;7;0.0011;7;824.392
08:15;1.6;0;1.6;10.9;0;0;7;0.0005;2;824.387
08:20;7.6;0.7;6.9;6.5;0;0;7;0.0004;4;824.403
08:25;7.1;0.8;6.2;7.2;0;0;7;0.001;6;824.365
08:30;6.1;0.8;5.3;7.5;0;0;7;0.0005;5;824.368
08:35;9.3;1.5;7.8;10;0;0.1;6;0.0007;5;824.372
08:40;2.3;0.1;2.2;8.7;0;0;7;0.0008;6;824.372
08:45;2.8;1.4;1.3;38.7;0;0;7;0.0029;7;824.372
08:50;3.5;0;3.5;6.9;0;0;7;0.0009;6;824.373
08:55;4.3;1.5;2.7;10.8;0;0;7;0.0011;7;824.388
09:00;3.8;0.1;3.7;6.4;0;0;7;0.0002;7;824.373
09:05;1.3;0;1.2;10.6;0;0;7;0.0007;6;824.375
09:10;2.7;1;1.7;10;0;0;7;0.0011;4;824.435
09:15;6.1;3.7;2.4;7.2;0.1;0.1;7;0.0014;7;824.443
09:20;5.7;0.9;4.7;12.8;0;0;7;0.0007;1;824.444
09:25;1.5;0.1;1.4;9.7;0;0;7;0.002;6;824.387
09:30;4.6;0;4.5;6.8;0;0;7;0.0002;3;824.395
09:35;1.8;0.5;1.3;13.2;0;0;7;0.0016;2;824.397
09:40;1;0;0.9;12;0;0;7;0.0008;3;824.397
09:45;5.7;0.6;5.1;9;0;0;7;0.0004;1;824.4
09:50;7;2.2;4.8;12.7;0.1;0.1;7;0.0016;3;824.403
09:55;8.8;1.2;7.6;10.1;0;0;7;0.0005;6;824.406
10:00;8.3;1.1;7.1;9.8;0;0;7;0.0004;6;824.409
10:05;8.1;0.7;7.4;8.2;0;0;7;0.0003;5;824.41
10:10;6.6;1.5;5;10.1;0;0;7;0.0008;6;824.481
10:15;7.8;0.4;7.4;5.9;0;0;7;0.0004;5;824.485
10:20;7;0.8;6.2;8.4;0;0;7;0.0008;3;824.478
10:25;9.8;0.8;9;6.3;0;0;7;0.0003;6;824.417
10:30;14.5;5;9.4;9.1;0.1;0.2;6;0.001;1;824.419
10:35;1.2;0;1.2;14.2;0;0;7;0.0004;1;824.419
10:40;4.5;0.1;4.3;6.4;0;0;7;0.0004;6;824.41
10:45;1.9;0;1.9;11.1;0;0;7;0.0001;3;824.41
10:50;14.1;4.4;9.6;5.5;0.2;0.2;7;0.0012;5;824.393
10:55;3.9;0.1;3.7;6.9;0;0;7;0.0004;3;824.402
11:00;3.1;0.3;2.8;10.3;0;0;7;0.0006;7;824.378
11:05;12.7;1.9;10.8;7.6;0;0.1;6;0.0006;5;824.409
11:10;14.4;4.1;10.2;8.9;0.1;0.1;7;0.001;1;824.526
11:15;5.8;3.6;2.2;53.7;0.1;0.1;7;0.0025;7;824.528
11:20;5.5;0.2;5.2;7.2;0;0;7;0.0002;7;824.521
11:25;3.8;0.9;2.8;8.3;0;0;7;0.0017;6;824.468
11:30;3.7;0.6;3;8.7;0;0;7;0.001;5;824.468
11:35;4.4;0.3;4;6.7;0;0;7;0.0004;5;824.467
11:40;4.2;0.2;4;7.1;0;0;7;0.0005;1;824.468
11:45;16.8;3.2;13.6;9.4;0;0.1;7;0.0005;1;824.477
11:50;2.4;0.4;1.9;9.2;0;0;7;0.0007;1;824.477
11:55;2.4;0;2.4;9.7;0;0;7;0.0004;1;824.479
12:00;3.7;0.3;3.4;6.8;0;0;7;0.0007;2;824.48
12:05;2.8;0.8;2;8.3;0;0;7;0.0015;1;824.488
12:10;10.3;6.3;3.9;9.2;0.2;0.2;7;0.0017;7;824.579
12:15;2.6;0.6;2;9;0;0;7;0.001;3;824.573
12:20;3.2;0.7;2.4;12.4;0;0;7;0.003;5;824.583
12:25;19.6;3.4;16.1;9.8;0;0.1;7;0.0003;5;824.562
12:30;3.4;0.4;2.9;8;0;0;7;0.0008;1;824.499
12:35;13.5;2.5;10.9;11;0;0;7;0.0004;7;824.499
12:40;4.2;1.1;3.1;6.8;0;0;7;0.0009;5;824.5
12:45;3.3;0.8;2.5;6.6;0;0;7;0.0016;5;824.507
12:50;167.3;145.1;22.1;5.3;1.9;3.2;6;0.0014;2;824.481
12:55;1.3;0.2;1;12.5;0;0;7;0.0019;5;824.483
13:00;10.6;2.3;8.3;9.8;0.1;0.1;4;0.0009;4;824.47
13:05;1.7;0;1.7;8.5;0;0;7;0.0005;5;824.47
13:10;11.3;2.5;8.7;9.5;0;0.1;7;0.0005;7;824.553
13:15;13.3;2.6;10.6;10.3;0;0.1;1;0.0005;5;824.556
13:20;3.2;0.4;2.7;8.2;0;0;7;0.0007;1;824.55
13:25;3.8;1.5;2.3;6.6;0;0;7;0.0005;5;824.563
13:30;2.7;0.2;2.5;7.5;0;0;7;0.0005;7;824.511
13:35;1.9;0;1.9;21.1;0;0;7;0.0002;7;824.514
13:40;2;0;2;7.2;0;0;7;0.0004;1;824.515
13:45;22.3;2.8;19.4;8.6;0;0.1;6;0.0003;6;824.518
13:50;5.5;0.6;4.8;5.9;0;0;7;0.0004;1;824.495
13:55;17.6;2.7;14.8;8.9;0;0.1;7;0.0004;5;824.514
14:00;2.9;0.4;2.4;6.7;0;0;7;0.0007;1;824.515
14:05;7;4.1;2.8;52.8;0.1;0.1;7;0.0024;4;824.526
14:10;3.4;0.1;3.3;6.9;0;0;7;0.0003;1;824.522
14:15;3.2;1.1;2.1;12.2;0;0;7;0.0012;6;824.584
14:20;3;0.1;2.9;8.1;0;0;7;0.0003;5;824.564
14:25;9.1;1.8;7.2;10.1;0;0;7;0.0006;3;824.588
14:30;7.2;3.7;3.5;18.6;0.1;0.2;7;0.0021;6;824.543
14:35;3.1;0.1;3;7.4;0;0;7;0.0006;7;824.534
14:40;3.5;0.9;2.6;11.6;0;0;7;0.0006;3;824.311
14:45;7.6;0;7.5;5.6;0;0;7;0.0001;7;824.313
14:50;1.4;0;1.3;11;0;0;7;0.0005;4;824.307
14:55;2.5;0;2.4;10;0;0;7;0.0005;5;824.251
15:00;2.8;0;2.7;7.8;0;0;7;0.0002;7;824.252
15:05;1.1;0;1;11.9;0;0;7;0.0008;2;824.252
15:10;6.1;0;6.1;5.7;0;0;7;0.0001;4;824.255
15:15;3.6;0.1;3.5;8;0;0;7;0.0003;1;824.258
15:20;7.4;0.3;7.1;6.5;0;0;7;0.0003;4;824.259
15:25;6.5;0.2;6.2;5.5;0;0;7;0.0002;6;824.261
15:30;1.1;0;1;11.9;0;0;7;0.0005;6;824.262
15:35;3.9;0;3.9;6.1;0;0;7;0.0003;4;824.264
15:40;4.8;1.5;3.3;7.9;0;0.1;6;0.0014;6;824.332
15:45;4.5;1.8;2.7;15.9;0;0.2;6;0.004;6;824.335
15:50;4.3;0.5;3.8;9.4;0;0;7;0.0008;1;824.308
15:55;1.9;0.4;1.4;11.9;0;0;7;0.0009;7;824.31
16:00;6.2;0;6.1;6.8;0;0;7;0.0001;7;824.255
16:05;6.6;0;6.5;7.5;0;0;7;0.0001;1;824.257
16:10;1.8;0.1;1.7;8.8;0;0;7;0.0007;2;824.259
16:15;9.4;0.1;9.3;5.8;0;0;7;0.0001;4;824.259
16:20;1.8;0.1;1.7;8.7;0;0;7;0.0009;1;824.26
16:25;7.3;0.1;7.2;5.3;0;0;7;0.0002;4;824.262
16:30;3.3;0;3.2;11.4;0;0;7;0.0003;1;824.263
16:35;1;0.1;0.9;11.1;0;0;7;0.0007;7;824.264
16:40;7.2;1;6.2;7;0;0.1;3;0.0005;3;824.331
16:45;2.7;0.1;2.6;9.2;0;0;7;0.0006;2;824.331
16:50;2.2;0;2.2;9.3;0;0;7;0.0007;1;824.328
16:55;2.3;0.1;2.2;9.4;0;0;7;0.0006;3;824.328
17:00;1.2;0;1.2;8.5;0;0;7;0.0004;2;824.273
17:05;5.8;0.1;5.7;8.1;0;0;7;0.0001;5;824.275
17:10;1.1;0.1;0.9;13.8;0;0;7;0.001;3;824.276
17:15;2.1;0.2;1.8;8.6;0;0;7;0.0011;6;824.284
17:20;3.6;0.1;3.4;6.9;0;0;7;0.0006;1;824.29
17:25;1.1;0.1;1;11.5;0;0;7;0.0011;4;824.29
17:30;5.6;0.1;5.5;9.4;0;0;7;0.0002;4;824.292
17:35;1.4;0.2;1.1;10.1;0;0;7;0.0012;5;824.292
17:40;4.1;0.1;4;6.3;0;0;7;0.0003;1;824.293
17:45;517.9;503.6;14.2;5.7;16.9;36.8;7;0.0039;7;824.021
17:50;810.8;743.3;67.5;4.9;22.6;44.5;7;0.004;7;824.05
17:55;643;516.5;126.5;6.6;17.4;35.3;7;0.0037;7;823.903
18:00;14.7;3.4;11.2;7.3;0.2;0.3;7;0.0019;3;823.857
18:05;39.3;0.3;38.9;5.1;0;0;7;0.0001;1;823.858
18:10;24.4;0.2;24.1;4.8;0;0;7;0.0001;2;823.859
18:15;34.1;0.1;34;4.4;0;0;7;0;7;823.862
18:20;19.5;3.2;16.2;5.8;0.1;0.1;7;0.0009;1;823.929
18:25;41.6;2.6;39;5.6;0.1;0.2;7;0.0005;1;823.924
18:30;9.3;0.3;8.9;6.1;0;0;7;0.0004;2;823.927
18:35;8.6;0.1;8.5;6.4;0;0;7;0.0001;6;823.873
18:40;19.2;0.6;18.6;4.9;0;0;7;0.0005;1;823.875
18:45;3;0.3;2.7;9.1;0;0;7;0.0009;1;823.874
18:50;31.7;0.1;31.6;4.4;0;0;7;0;7;823.875
18:55;17.8;0.2;17.5;4.7;0;0;7;0.0002;1;823.88
19:00;16;0.1;15.8;4.9;0;0;7;0.0001;2;823.881
19:05;14.3;0.4;13.9;5.4;0;0;7;0.0003;6;823.885
19:10;708.1;705.8;2.2;6.7;23.1;34.8;7;0.0034;7;823.89
19:15;434;426;8;7.5;12.7;19.9;7;0.0025;7;824.026
19:20;22.2;9.1;13.1;12;0.3;0.6;7;0.0017;7;824.091
19:25;4.6;0.3;4.3;13;0;0;7;0.0004;7;824.091
19:30;30.4;1.3;29;5.9;0;0;7;0.0001;7;824.088
19:35;6.7;0.6;6;6.6;0;0;7;0.0007;1;824.032
19:40;16.5;1.1;15.4;7.6;0;0;7;0.0004;6;824.036
19:45;3;0.3;2.6;8.7;0;0;7;0.0007;7;824.039
19:50;1.1;0.1;1;11.3;0;0;7;0.0009;2;824.04
19:55;13.1;0;13.1;5.4;0;0;7;0.0001;3;824.041
20:00;2.1;0.2;1.9;10.2;0;0;7;0.0006;6;824.045
20:05;27.4;0.2;27.2;4.7;0;0;7;0.0001;4;824.046
20:10;17.6;0;17.5;5;0;0;7;0;7;824.049
20:15;14.9;0.6;14.3;5.2;0;0;7;0.0002;7;824.051
20:20;21.4;1.4;20;5.3;0;0;7;0.0004;1;824.119
20:25;2.8;0.5;2.2;11.4;0;0;7;0.0016;1;824.122
20:30;9.3;0;9.2;5.1;0;0;7;0.0001;4;824.116
20:35;3;0.1;2.8;8.9;0;0;7;0.0003;7;824.06
20:40;12.2;0;12.1;5;0;0;7;0;7;824.063
20:45;8;0;7.9;6.2;0;0;7;0.0001;6;824.064
20:50;6.6;0.1;6.5;5.8;0;0;7;0.0002;7;824.067
20:55;23.5;0.1;23.4;4.6;0;0;7;0;7;824.069
21:00;4.7;3.5;1.2;18.6;0.1;0.2;7;0.0037;7;824.073
21:05;14.1;0.7;13.4;5.9;0;0;7;0.0006;1;824.077
21:10;11.5;0.1;11.4;5.1;0;0;7;0.0001;4;824.079
21:15;5.4;0.5;4.9;6.5;0;0;7;0.0006;1;824.069
21:20;7.6;1.5;6;7.5;0;0;7;0.0008;1;824.135
21:25;9.6;0.1;9.5;5.1;0;0;7;0.0001;7;824.147
21:30;1.4;0.1;1.3;10.6;0;0;7;0.0014;6;824.141
21:35;7.1;0.1;7;5.4;0;0;7;0.0003;1;824.141
21:40;12.3;0.4;11.8;6.1;0;0;7;0.0003;1;824.085
21:45;4.1;0.3;3.8;6.6;0;0;7;0.0005;1;824.085
21:50;11.8;1.4;10.3;8.5;0;0;7;0.0004;6;824.087
21:55;1.7;0;1.7;16.2;0;0;7;0.0003;7;824.088
22:00;1.7;0.5;1.1;10;0;0;7;0.0017;1;824.091
22:05;15.6;0.1;15.4;4.8;0;0;7;0.0001;4;824.093
22:10;2.3;0.5;1.7;9.8;0;0;7;0.0013;1;824.094
22:15;4.3;0.1;4.1;5.9;0;0;7;0.0004;1;824.097
22:20;9.4;1.3;8;6.6;0;0;7;0.0006;4;824.162
22:25;1.5;0.1;1.3;10;0;0;7;0.0008;6;824.164
22:30;8.7;0.1;8.6;5.3;0;0;7;0.0001;5;824.159
22:35;1.4;0.1;1.2;11.4;0;0;7;0.0014;5;824.164
22:40;15.2;1.4;13.8;8.2;0;0.1;5;0.0005;5;824.081
22:45;13.6;8.9;4.7;9.1;0.2;0.3;7;0.0015;6;824.098
22:50;11.4;2.4;8.9;6;0.1;0.2;7;0.0008;7;824.108
22:55;3.7;0.2;3.4;7.2;0;0;7;0.0003;7;824.108
23:00;2.6;0;2.6;7.1;0;0;7;0.0003;1;824.107
23:05;13.5;1.1;12.4;6.2;0;0;7;0.0003;5;824.114
23:10;1.3;0;1.2;10.1;0;0;7;0.0004;2;824.115
23:15;4.5;0;4.5;7.3;0;0;7;0.0002;2;824.118
23:20;7;1;5.9;6;0;0;7;0.0005;4;824.186
23:25;3.5;1.5;2;10.3;0;0;7;0.0015;1;824.191
23:30;6.9;3.2;3.6;11.1;0.1;0.2;5;0.0024;1;824.203
23:35;9.2;0.1;9.1;5;0;0;7;0.0002;1;824.206
23:40;5.2;0.4;4.8;6.9;0;0;7;0.0006;1;824.149
23:45;1.6;0.1;1.5;12.1;0;0;7;0.0011;5;824.149
23:50;15.8;1.7;14.1;5.7;0;0.1;7;0.0004;5;824.147
23:55;4.9;0.5;4.4;8.6;0;0;7;0.001;5;824.148
00:00;2.3;0.1;2.2;9.1;0;0;7;0.0005;1;824.146
00:05;4.9;0.1;4.7;6.4;0;0;7;0.0004;3;824.147
00:10;4;0;3.9;6.4;0;0;7;0.0003;1;824.147
00:15;8.3;0.1;8.1;6.3;0;0;7;0.0002;3;824.161
00:20;11.8;0.1;11.7;5.1;0;0;7;0.0002;6;824.145
00:25;2.8;1.1;1.6;10.1;0;0;7;0.0015;1;824.216
00:30;4.3;0.2;4.1;6.4;0;0;7;0.0007;6;824.206
00:35;8.7;0.1;8.5;5.2;0;0;7;0.0003;3;824.207
00:40;1.5;0.1;1.4;9;0;0;7;0.0008;7;824.15
00:45;16;0;15.9;5.2;0;0;7;0;7;824.15
00:50;1;0;0.9;11;0;0;7;0.0014;6;824.152
00:55;11.1;0;11.1;4.8;0;0;7;0;7;824.152
01:00;4.8;0;4.8;6.4;0;0;7;0.0001;6;824.153
01:05;1.5;0;1.4;9.9;0;0;7;0.0006;6;824.153
01:10;8.9;0;8.8;5.1;0;0;7;0;7;824.148
01:15;7.7;0.1;7.5;5.6;0;0;7;0.0002;2;824.154
01:20;11.3;0;11.2;5.7;0;0;7;0.0001;1;824.158
01:25;3.5;1;2.5;8.3;0;0;7;0.001;1;824.224
01:30;1.3;0;1.2;10.2;0;0;7;0.0004;6;824.208
01:35;5.1;0;5;7.7;0;0;7;0.0001;4;824.209
01:40;1.2;0;1.1;10.8;0;0;7;0.0006;7;824.157
01:45;3;0;2.9;6.3;0;0;7;0.0003;4;824.165
01:50;7.4;1.4;6;10;0;0.1;5;0.0015;5;824.177
01:55;1.3;0.1;1.2;11.5;0;0;7;0.0007;4;824.16
02:00;9.6;0;9.6;5.5;0;0;7;0.0001;4;824.16
02:05;3.7;0.1;3.6;6.1;0;0;7;0.0002;6;824.161
 02:15:10;5.4;0;5.3;5.6;0;0;7;0.0001;6;824.165
02:10;12.3;6.7;5.5;9.7;0.2;0.2;7;0.0042;4;824.166
02:15;3.9;2.9;0.9;18;0.1;0.1;7;0.0051;1;824.168
02:20;12.8;1.1;11.7;5.6;0;0.1;3;0.0005;3;824.237
02:25;8.8;1.8;6.9;10;0;0.1;7;0.0011;6;824.287
02:30;4.8;0;4.7;6;0;0;7;0.0002;6;824.284
02:35;5.7;0;5.7;6.3;0;0;7;0.0002;3;824.227
02:40;5.5;0;5.4;5.8;0;0;7;0.0003;4;824.227
02:45;7;0;6.9;6;0;0;7;0.0002;4;824.227
02:50;8.9;0;8.9;4.9;0;0;7;0.0001;4;824.228
02:55;5.6;0.1;5.5;5.7;0;0;7;0.0003;4;824.229
03:00;8.9;0.1;8.8;5.3;0;0;7;0.0003;3;824.239
03:05;1.9;0.1;1.8;8.7;0;0;7;0.0008;7;824.243
03:10;5.1;0.1;5;6;0;0;7;0.0007;3;824.244
03:15;5;0.2;4.7;6.4;0;0;7;0.0002;2;824.245
03:20;3.5;0.9;2.6;11.6;0;0;7;0.0006;3;824.311
03:25;7.6;0;7.5;5.6;0;0;7;0.0001;7;824.313
03:30;1.4;0;1.3;11;0;0;7;0.0005;4;824.307
03:35;2.5;0;2.4;10;0;0;7;0.0005;5;824.251
03:40;2.8;0;2.7;7.8;0;0;7;0.0002;7;824.252
03:45;1.1;0;1;11.9;0;0;7;0.0008;2;824.252
03:50;6.1;0;6.1;5.7;0;0;7;0.0001;4;824.255
03:55;3.6;0.1;3.5;8;0;0;7;0.0003;1;824.258
04:00;7.4;0.3;7.1;6.5;0;0;7;0.0003;4;824.259
04:05;6.5;0.2;6.2;5.5;0;0;7;0.0002;6;824.261
04:10;1.1;0;1;11.9;0;0;7;0.0005;6;824.262
04:15;3.9;0;3.9;6.1;0;0;7;0.0003;4;824.264
04:20;4.8;1.5;3.3;7.9;0;0.1;6;0.0014;6;824.332
04:25;4.5;1.8;2.7;15.9;0;0.2;6;0.004;6;824.335
04:30;4.3;0.5;3.8;9.4;0;0;7;0.0008;1;824.308
04:35;1.9;0.4;1.4;11.9;0;0;7;0.0009;7;824.31
04:40;6.2;0;6.1;6.8;0;0;7;0.0001;7;824.255
04:45;6.6;0;6.5;7.5;0;0;7;0.0001;1;824.257
04:50;1.8;0.1;1.7;8.8;0;0;7;0.0007;2;824.259
04:55;9.4;0.1;9.3;5.8;0;0;7;0.0001;4;824.259
05:00;1.8;0.1;1.7;8.7;0;0;7;0.0009;1;824.26
05:05;7.3;0.1;7.2;5.3;0;0;7;0.0002;4;824.262
05:10;3.3;0;3.2;11.4;0;0;7;0.0003;1;824.263
05:15;1;0.1;0.9;11.1;0;0;7;0.0007;7;824.264
05:20;7.2;1;6.2;7;0;0.1;3;0.0005;3;824.331
05:25;2.7;0.1;2.6;9.2;0;0;7;0.0006;2;824.331
05:30;2.2;0;2.2;9.3;0;0;7;0.0007;1;824.328
05:35;2.3;0.1;2.2;9.4;0;0;7;0.0006;3;824.328
05:40;1.2;0;1.2;8.5;0;0;7;0.0004;2;824.273
05:45;5.8;0.1;5.7;8.1;0;0;7;0.0001;5;824.275
05:50;1.1;0.1;0.9;13.8;0;0;7;0.001;3;824.276
05:55;2.1;0.2;1.8;8.6;0;0;7;0.0011;6;824.284
06:00;3.6;0.1;3.4;6.9;0;0;7;0.0006;1;824.29
06:05;1.1;0.1;1;11.5;0;0;7;0.0011;4;824.29
06:10;5.6;0.1;5.5;9.4;0;0;7;0.0002;4;824.292
06:15;1.4;0.2;1.1;10.1;0;0;7;0.0012;5;824.292
06:20;4.1;0.1;4;6.3;0;0;7;0.0003;1;824.293
06:25;13.5;6.3;7.2;8.2;0.3;0.3;7;0.002;6;824.399
06:30;9.4;0.9;8.4;5.6;0;0;7;0.0008;5;824.397
06:35;3.6;0.1;3.5;6.7;0;0;7;0.0003;1;824.401
06:40;4.5;0.1;4.4;6.9;0;0;7;0.0002;1;824.343
06:45;3.6;0.4;3.2;8.8;0;0;7;0.0006;2;824.327
06:50;5.3;3.3;2;11.7;0.1;0.1;7;0.0053;1;824.329
06:55;3.7;0.1;3.6;10.1;0;0;7;0.0004;2;824.345
07:00;12.2;9.7;2.5;6.9;0.1;0.2;7;0.0017;7;824.335
07:05;5.7;2;3.6;6.1;0;0;7;0.0007;7;824.337
07:10;1.7;0;1.6;9.5;0;0;7;0.0005;3;824.336
07:15;4.7;0.1;4.5;5.7;0;0;7;0.0002;3;824.338
07:20;2.5;0;2.5;8.4;0;0;7;0.0003;3;824.345
07:25;5.8;1.8;4;8.9;0;0.1;7;0.0011;7;824.392
07:30;1.6;0;1.6;10.9;0;0;7;0.0005;2;824.387
07:35;7.6;0.7;6.9;6.5;0;0;7;0.0004;4;824.403
07:40;7.1;0.8;6.2;7.2;0;0;7;0.001;6;824.365
07:45;6.1;0.8;5.3;7.5;0;0;7;0.0005;5;824.368
07:50;9.3;1.5;7.8;10;0;0.1;6;0.0007;5;824.372
07:55;2.3;0.1;2.2;8.7;0;0;7;0.0008;6;824.372
08:00;2.8;1.4;1.3;38.7;0;0;7;0.0029;7;824.372
08:05;3.5;0;3.5;6.9;0;0;7;0.0009;6;824.373
08:10;4.3;1.5;2.7;10.8;0;0;7;0.0011;7;824.388
08:15;3.8;0.1;3.7;6.4;0;0;7;0.0002;7;824.373
08:20;1.3;0;1.2;10.6;0;0;7;0.0007;6;824.375
08:25;2.7;1;1.7;10;0;0;7;0.0011;4;824.435
08:30;6.1;3.7;2.4;7.2;0.1;0.1;7;0.0014;7;824.443
08:35;5.7;0.9;4.7;12.8;0;0;7;0.0007;1;824.444
08:40;1.5;0.1;1.4;9.7;0;0;7;0.002;6;824.387
08:45;4.6;0;4.5;6.8;0;0;7;0.0002;3;824.395
08:50;1.8;0.5;1.3;13.2;0;0;7;0.0016;2;824.397
08:55;1;0;0.9;12;0;0;7;0.0008;3;824.397
09:00;5.7;0.6;5.1;9;0;0;7;0.0004;1;824.4
09:05;7;2.2;4.8;12.7;0.1;0.1;7;0.0016;3;824.403
09:10;8.8;1.2;7.6;10.1;0;0;7;0.0005;6;824.406
09:15;8.3;1.1;7.1;9.8;0;0;7;0.0004;6;824.409
09:20;8.1;0.7;7.4;8.2;0;0;7;0.0003;5;824.41
09:25;6.6;1.5;5;10.1;0;0;7;0.0008;6;824.481
09:30;7.8;0.4;7.4;5.9;0;0;7;0.0004;5;824.485
09:35;7;0.8;6.2;8.4;0;0;7;0.0008;3;824.478
09:40;9.8;0.8;9;6.3;0;0;7;0.0003;6;824.417
09:45;14.5;5;9.4;9.1;0.1;0.2;6;0.001;1;824.419
09:50;1.2;0;1.2;14.2;0;0;7;0.0004;1;824.419
09:55;4.5;0.1;4.3;6.4;0;0;7;0.0004;6;824.41
10:00;1.9;0;1.9;11.1;0;0;7;0.0001;3;824.41
10:05;14.1;4.4;9.6;5.5;0.2;0.2;7;0.0012;5;824.393
10:10;3.9;0.1;3.7;6.9;0;0;7;0.0004;3;824.402
10:15;3.1;0.3;2.8;10.3;0;0;7;0.0006;7;824.378
10:20;12.7;1.9;10.8;7.6;0;0.1;6;0.0006;5;824.409
10:25;14.4;4.1;10.2;8.9;0.1;0.1;7;0.001;1;824.526
10:30;5.8;3.6;2.2;53.7;0.1;0.1;7;0.0025;7;824.528
10:35;5.5;0.2;5.2;7.2;0;0;7;0.0002;7;824.521
10:40;3.8;0.9;2.8;8.3;0;0;7;0.0017;6;824.468
10:45;3.7;0.6;3;8.7;0;0;7;0.001;5;824.468
10:50;4.4;0.3;4;6.7;0;0;7;0.0004;5;824.467
10:55;4.2;0.2;4;7.1;0;0;7;0.0005;1;824.468
11:00;16.8;3.2;13.6;9.4;0;0.1;7;0.0005;1;824.477
11:05;2.4;0.4;1.9;9.2;0;0;7;0.0007;1;824.477
11:10;2.4;0;2.4;9.7;0;0;7;0.0004;1;824.479
11:15;3.7;0.3;3.4;6.8;0;0;7;0.0007;2;824.48
11:20;2.8;0.8;2;8.3;0;0;7;0.0015;1;824.488
11:25;10.3;6.3;3.9;9.2;0.2;0.2;7;0.0017;7;824.579
11:30;2.6;0.6;2;9;0;0;7;0.001;3;824.573
11:35;3.2;0.7;2.4;12.4;0;0;7;0.003;5;824.583
11:40;19.6;3.4;16.1;9.8;0;0.1;7;0.0003;5;824.562
11:45;3.4;0.4;2.9;8;0;0;7;0.0008;1;824.499
11:50;13.5;2.5;10.9;11;0;0;7;0.0004;7;824.499
11:55;4.2;1.1;3.1;6.8;0;0;7;0.0009;5;824.5
12:00;3.3;0.8;2.5;6.6;0;0;7;0.0016;5;824.507
12:05;167.3;145.1;22.1;5.3;1.9;3.2;6;0.0014;2;824.481
12:10;1.3;0.2;1;12.5;0;0;7;0.0019;5;824.483
12:15;10.6;2.3;8.3;9.8;0.1;0.1;4;0.0009;4;824.47
12:20;1.7;0;1.7;8.5;0;0;7;0.0005;5;824.47
12:25;11.3;2.5;8.7;9.5;0;0.1;7;0.0005;7;824.553
12:30;13.3;2.6;10.6;10.3;0;0.1;1;0.0005;5;824.556
12:35;3.2;0.4;2.7;8.2;0;0;7;0.0007;1;824.55
12:40;3.8;1.5;2.3;6.6;0;0;7;0.0005;5;824.563
12:45;2.7;0.2;2.5;7.5;0;0;7;0.0005;7;824.511
12:50;1.9;0;1.9;21.1;0;0;7;0.0002;7;824.514
12:55;2;0;2;7.2;0;0;7;0.0004;1;824.515
13:00;22.3;2.8;19.4;8.6;0;0.1;6;0.0003;6;824.518
13:05;5.5;0.6;4.8;5.9;0;0;7;0.0004;1;824.495
13:10;17.6;2.7;14.8;8.9;0;0.1;7;0.0004;5;824.514
13:15;2.9;0.4;2.4;6.7;0;0;7;0.0007;1;824.515
13:20;7;4.1;2.8;52.8;0.1;0.1;7;0.0024;4;824.526
13:25;3.4;0.1;3.3;6.9;0;0;7;0.0003;1;824.522
13:30;3.2;1.1;2.1;12.2;0;0;7;0.0012;6;824.584
13:35;3;0.1;2.9;8.1;0;0;7;0.0003;5;824.564
13:40;9.1;1.8;7.2;10.1;0;0;7;0.0006;3;824.588
13:45;7.2;3.7;3.5;18.6;0.1;0.2;7;0.0021;6;824.543
13:50;3.1;0.1;3;7.4;0;0;7;0.0006;7;824.534
13:55;3.5;0.9;2.6;11.6;0;0;7;0.0006;3;824.311
14:00;7.6;0;7.5;5.6;0;0;7;0.0001;7;824.313
14:05;1.4;0;1.3;11;0;0;7;0.0005;4;824.307
14:10;2.5;0;2.4;10;0;0;7;0.0005;5;824.251
14:15;2.8;0;2.7;7.8;0;0;7;0.0002;7;824.252
14:20;1.1;0;1;11.9;0;0;7;0.0008;2;824.252
14:25;6.1;0;6.1;5.7;0;0;7;0.0001;4;824.255
14:30;3.6;0.1;3.5;8;0;0;7;0.0003;1;824.258
14:35;7.4;0.3;7.1;6.5;0;0;7;0.0003;4;824.259
14:40;6.5;0.2;6.2;5.5;0;0;7;0.0002;6;824.261
